episod,recompensa,pasi,succes,epsilon
1796,136.79999999999967,164,0,0.16581234214129428
1797,41.85000000000015,83,0,0.16564652979915298
1798,46.450000000000145,81,0,0.16548088326935384
1799,40.400000000000134,82,0,0.1653154023860845
1800,44.950000000000145,81,0,0.1651500869836984
1801,302.7999999999994,174,1,0.1649849368967147
1802,47.950000000000145,81,0,0.164819951959818
1803,133.6999999999997,166,0,0.16465513200785817
1804,46.35000000000015,83,0,0.1644904768758503
1805,44.90000000000015,82,0,0.16432598639897444
1806,303.49999999999943,160,1,0.16416166041257546
1807,125.14999999999974,157,0,0.16399749875216288
1808,46.10000000000015,88,0,0.16383350125341073
1809,43.450000000000145,81,0,0.16366966775215733
1810,320.9999999999993,200,1,0.16350599808440516
1811,40.45000000000013,81,0,0.16334249208632076
1812,53.950000000000145,81,0,0.16317914959423443
1813,38.950000000000145,81,0,0.1630159704446402
1814,303.2999999999994,164,1,0.16285295447419557
1815,49.000000000000156,90,0,0.16269010151972138
1816,303.0499999999993,169,1,0.16252741141820165
1817,46.45000000000013,81,0,0.16236488400678345
1818,47.950000000000145,81,0,0.16220251912277667
1819,49.450000000000145,81,0,0.1620403166036539
1820,50.950000000000145,81,0,0.16187827628705023
1821,50.950000000000145,81,0,0.16171639801076318
1822,41.900000000000134,82,0,0.1615546816127524
1823,43.450000000000145,81,0,0.16139312693113966
1824,47.950000000000145,81,0,0.16123173380420852
1825,47.950000000000145,81,0,0.16107050207040433
1826,52.450000000000145,81,0,0.16090943156833393
1827,55.40000000000015,82,0,0.1607485221367656
1828,41.950000000000145,81,0,0.16058777361462884
1829,125.14999999999974,157,0,0.1604271858410142
1830,122.84999999999972,143,0,0.16026675865517317
1831,301.79999999999933,194,1,0.160106491896518
1832,52.000000000000156,90,0,0.15994638540462147
1833,50.75000000000014,85,0,0.15978643901921685
1834,44.850000000000136,83,0,0.15962665258019765
1835,50.90000000000015,82,0,0.15946702592761744
1836,49.450000000000145,81,0,0.15930755890168982
1837,43.450000000000145,81,0,0.15914825134278812
1838,127.5999999999997,138,0,0.15898910309144534
1839,50.950000000000145,81,0,0.1588301139883539
1840,41.950000000000145,81,0,0.15867128387436555
1841,44.95000000000013,81,0,0.15851261259049118
1842,52.10000000000015,88,0,0.1583540999779007
1843,41.95000000000013,81,0,0.1581957458779228
1844,136.49999999999966,170,0,0.15803755013204487
1845,50.95000000000013,81,0,0.15787951258191282
1846,313.74999999999926,195,1,0.1577216330693309
1847,40.45000000000013,81,0,0.15756391143626158
1848,303.09999999999957,168,1,0.15740634752482532
1849,55.35000000000015,83,0,0.1572489411773005
1850,41.60000000000015,88,0,0.1570916922361232
1851,303.7999999999995,154,1,0.15693460054388708
1852,50.950000000000145,81,0,0.1567776659433432
1853,34.15000000000029,147,0,0.15662088827739984
1854,302.8499999999996,173,1,0.15646426738912245
1855,129.29999999999967,164,0,0.1563078031217333
1856,305.0499999999995,189,1,0.15615149531861158
1857,128.14999999999964,157,0,0.15599534382329297
1858,40.45000000000013,81,0,0.15583934847946967
1859,301.84999999999945,193,1,0.15568350913099022
1860,125.9999999999997,140,0,0.15552782562185924
1861,138.19999999999965,166,0,0.15537229779623737
1862,305.19999999999953,156,1,0.15521692549844113
1863,302.9499999999996,171,1,0.15506170857294269
1864,303.3499999999994,163,1,0.15490664686436975
1865,47.600000000000165,88,0,0.15475174021750537
1866,130.69999999999965,166,0,0.15459698847728787
1867,284.64999999999776,327,0,0.1544423914888106
1868,118.84999999999978,133,0,0.15428794909732177
1869,303.1499999999996,167,1,0.15413366114822444
1870,53.950000000000145,81,0,0.15397952748707622
1871,49.450000000000145,81,0,0.15382554795958914
1872,301.9499999999994,191,1,0.15367172241162955
1873,303.0999999999996,168,1,0.15351805068921792
1874,302.89999999999964,172,1,0.1533645326385287
1875,58.450000000000145,81,0,0.15321116810589017
1876,38.950000000000145,81,0,0.1530579569377843
1877,316.5999999999992,198,1,0.1529048989808465
1878,303.5499999999995,159,1,0.15275199408186566
1879,127.64999999999974,167,0,0.15259924208778378
1880,304.0499999999995,179,1,0.15244664284569598
1881,302.94999999999953,171,1,0.15229419620285028
1882,46.45000000000013,81,0,0.15214190200664743
1883,52.35000000000015,83,0,0.15198976010464077
1884,47.950000000000145,81,0,0.15183777034453613
1885,302.99999999999955,170,1,0.1516859325741916
1886,47.50000000000017,90,0,0.1515342466416174
1887,43.450000000000145,81,0,0.1513827123949758
1888,46.100000000000165,88,0,0.15123132968258082
1889,303.04999999999956,169,1,0.15108009835289823
1890,41.95000000000013,81,0,0.15092901825454533
1891,44.85000000000015,83,0,0.15077808923629077
1892,41.850000000000136,83,0,0.15062731114705447
1893,132.3999999999997,162,0,0.1504766838359074
1894,118.39999999999976,142,0,0.15032620715207148
1895,56.950000000000145,81,0,0.1501758809449194
1896,52.450000000000145,81,0,0.15002570506397447
1897,50.950000000000145,81,0,0.1498756793589105
1898,53.750000000000156,85,0,0.14972580367955157
1899,118.79999999999977,134,0,0.14957607787587202
1900,55.45000000000013,81,0,0.14942650179799613
1901,303.5999999999995,158,1,0.14927707529619813
1902,40.450000000000145,81,0,0.14912779822090194
1903,304.9999999999994,160,1,0.14897867042268104
1904,303.3999999999994,192,1,0.14882969175225835
1905,47.950000000000145,81,0,0.1486808620605061
1906,50.55000000000015,89,0,0.14853218119844558
1907,133.99999999999972,160,0,0.14838364901724713
1908,53.95000000000013,81,0,0.14823526536822987
1909,50.950000000000145,81,0,0.14808703010286164
1910,123.09999999999964,138,0,0.1479389430727588
1911,50.950000000000145,81,0,0.14779100412968604
1912,50.90000000000015,82,0,0.14764321312555637
1913,56.950000000000145,81,0,0.14749556991243082
1914,47.90000000000015,82,0,0.1473480743425184
1915,303.59999999999945,158,1,0.14720072626817587
1916,53.950000000000145,81,0,0.1470535255419077
1917,50.950000000000145,81,0,0.1469064720163658
1918,304.99999999999943,160,1,0.14675956554434944
1919,49.45000000000013,81,0,0.14661280597880508
1920,52.40000000000015,82,0,0.14646619317282628
1921,43.45000000000013,81,0,0.14631972697965345
1922,303.09999999999957,168,1,0.1461734072526738
1923,130.59999999999968,138,0,0.14602723384542113
1924,52.45000000000013,81,0,0.14588120661157572
1925,49.450000000000145,81,0,0.14573532540496414
1926,47.950000000000145,81,0,0.14558959007955918
1927,49.350000000000136,83,0,0.1454440004894796
1928,47.950000000000145,81,0,0.14529855648899012
1929,50.600000000000165,88,0,0.14515325793250114
1930,50.80000000000015,84,0,0.14500810467456865
1931,302.6999999999996,176,1,0.14486309656989407
1932,52.40000000000015,82,0,0.1447182334733242
1933,50.95000000000013,81,0,0.14457351523985087
1934,56.950000000000145,81,0,0.14442894172461102
1935,138.29999999999967,164,0,0.1442845127828864
1936,50.60000000000015,88,0,0.1441402282701035
1937,58.00000000000017,90,0,0.1439960880418334
1938,301.7499999999993,195,1,0.14385209195379156
1939,130.69999999999976,136,0,0.14370823986183776
1940,52.450000000000145,81,0,0.1435645316219759
1941,43.45000000000013,81,0,0.14342096709035393
1942,52.400000000000134,82,0,0.14327754612326357
1943,50.950000000000145,81,0,0.14313426857714032
1944,38.900000000000134,82,0,0.14299113430856317
1945,52.450000000000145,81,0,0.1428481431742546
1946,322.7999999999993,194,1,0.14270529503108034
1947,129.3999999999997,132,0,0.14256258973604927
1948,49.450000000000145,81,0,0.14242002714631322
1949,126.24999999999967,135,0,0.1422776071191669
1950,49.45000000000013,81,0,0.14213532951204774
1951,50.950000000000145,81,0,0.1419931941825357
1952,50.950000000000145,81,0,0.14185120098835316
1953,50.950000000000145,81,0,0.1417093497873648
1954,53.950000000000145,81,0,0.14156764043757744
1955,50.95000000000013,81,0,0.14142607279713987
1956,302.8999999999996,172,1,0.14128464672434274
1957,40.450000000000145,81,0,0.1411433620776184
1958,49.100000000000165,88,0,0.14100221871554078
1959,47.85000000000015,83,0,0.14086121649682523
1960,302.8499999999994,173,1,0.14072035528032842
1961,47.950000000000145,81,0,0.1405796349250481
1962,303.09999999999934,168,1,0.14043905529012304
1963,126.64999999999979,157,0,0.14029861623483292
1964,47.600000000000136,88,0,0.1401583176185981
1965,52.450000000000145,81,0,0.1400181593009795
1966,303.94999999999953,151,1,0.1398781411416785
1967,47.950000000000145,81,0,0.13973826300053682
1968,50.950000000000145,81,0,0.13959852473753628
1969,121.69999999999975,136,0,0.13945892621279873
1970,50.900000000000134,82,0,0.13931946728658592
1971,303.54999999999956,159,1,0.13918014781929933
1972,56.850000000000136,83,0,0.13904096767148003
1973,120.74999999999973,155,0,0.13890192670380855
1974,47.95000000000013,81,0,0.13876302477710473
1975,52.40000000000015,82,0,0.13862426175232762
1976,306.49999999999943,160,1,0.1384856374905753
1977,52.45000000000013,81,0,0.13834715185308472
1978,121.34999999999972,173,0,0.13820880470123162
1979,303.0499999999996,169,1,0.1380705958965304
1980,47.950000000000145,81,0,0.13793252530063388
1981,46.250000000000156,85,0,0.13779459277533324
1982,46.450000000000145,81,0,0.1376567981825579
1983,303.2499999999996,165,1,0.13751914138437535
1984,50.950000000000145,81,0,0.13738162224299097
1985,50.90000000000015,82,0,0.13724424062074797
1986,50.900000000000134,82,0,0.13710699638012722
1987,49.450000000000145,81,0,0.1369698893837471
1988,43.45000000000013,81,0,0.13683291949436335
1989,49.450000000000145,81,0,0.13669608657486898
1990,50.750000000000156,85,0,0.1365593904882941
1991,52.450000000000145,81,0,0.1364228310978058
1992,50.95000000000013,81,0,0.13628640826670801
1993,121.64999999999974,137,0,0.1361501218584413
1994,303.1499999999994,167,1,0.13601397173658286
1995,303.2999999999995,164,1,0.1358779577648463
1996,47.900000000000134,82,0,0.13574207980708144
1997,53.950000000000145,81,0,0.13560633772727437
1998,303.79999999999956,154,1,0.1354707313895471
1999,126.49999999999973,160,0,0.13533526065815754
2000,40.45000000000013,81,0,0.1351999253974994
2001,127.84999999999972,133,0,0.13506472547210188
2002,303.59999999999957,158,1,0.1349296607466298
2003,46.450000000000145,81,0,0.13479473108588316
2004,49.40000000000015,82,0,0.13465993635479728
2005,46.400000000000134,82,0,0.13452527641844247
2006,306.5499999999994,159,1,0.13439075114202403
2007,50.95000000000013,81,0,0.134256360390882
2008,52.05000000000017,89,0,0.13412210403049113
2009,47.900000000000134,82,0,0.13398798192646064
2010,120.24999999999967,135,0,0.13385399394453418
2011,40.450000000000145,81,0,0.13372013995058965
2012,50.950000000000145,81,0,0.13358641981063907
2013,302.5999999999994,178,1,0.13345283339082842
2014,301.8499999999993,193,1,0.13331938055743758
2015,47.950000000000145,81,0,0.13318606117688014
2016,43.450000000000145,81,0,0.13305287511570327
2017,47.950000000000145,81,0,0.13291982224058757
2018,49.05000000000015,89,0,0.13278690241834698
2019,53.950000000000145,81,0,0.13265411551592862
2020,50.950000000000145,81,0,0.13252146140041268
2021,49.450000000000145,81,0,0.13238893993901227
2022,124.69999999999975,136,0,0.13225655099907327
2023,127.64999999999968,137,0,0.1321242944480742
2024,303.69999999999953,156,1,0.13199217015362613
2025,117.64999999999976,157,0,0.1318601779834725
2026,47.95000000000013,81,0,0.13172831780548902
2027,52.450000000000145,81,0,0.13159658948768352
2028,50.80000000000015,84,0,0.13146499289819583
2029,138.4499999999997,161,0,0.13133352790529762
2030,137.04999999999967,159,0,0.13120219437739233
2031,49.450000000000145,81,0,0.13107099218301493
2032,303.1499999999994,167,1,0.13093992119083192
2033,49.45000000000013,81,0,0.13080898126964108
2034,55.100000000000165,88,0,0.13067817228837145
2035,41.75000000000014,85,0,0.13054749411608307
2036,49.450000000000145,81,0,0.13041694662196698
2037,53.90000000000015,82,0,0.13028652967534501
2038,52.450000000000145,81,0,0.13015624314566968
2039,52.450000000000145,81,0,0.130026086902524
2040,50.950000000000145,81,0,0.1298960608156215
2041,52.45000000000013,81,0,0.12976616475480587
2042,50.600000000000165,88,0,0.12963639859005108
2043,50.950000000000145,81,0,0.12950676219146104
2044,303.3999999999994,162,1,0.1293772554292696
2045,47.950000000000145,81,0,0.1292478781738403
2046,303.6499999999995,157,1,0.12911863029566648
2047,50.950000000000145,81,0,0.12898951166537082
2048,50.950000000000145,81,0,0.12886052215370544
2049,53.950000000000145,81,0,0.12873166163155172
2050,49.45000000000013,81,0,0.12860292996992018
2051,50.750000000000156,85,0,0.12847432703995026
2052,47.950000000000145,81,0,0.12834585271291032
2053,41.600000000000165,88,0,0.12821750686019742
2054,50.950000000000145,81,0,0.12808928935333722
2055,132.04999999999973,139,0,0.12796120006398387
2056,50.90000000000015,82,0,0.1278332388639199
2057,303.2499999999994,165,1,0.12770540562505597
2058,49.05000000000015,89,0,0.1275777002194309
2059,132.6499999999997,157,0,0.12745012251921148
2060,303.19999999999936,166,1,0.12732267239669226
2061,50.600000000000165,88,0,0.12719534972429558
2062,303.2999999999995,164,1,0.12706815437457128
2063,55.45000000000013,81,0,0.1269410862201967
2064,301.39999999999924,202,1,0.1268141451339765
2065,40.450000000000145,81,0,0.12668733098884255
2066,303.5499999999995,159,1,0.12656064365785372
2067,303.14999999999947,167,1,0.12643408301419587
2068,50.950000000000145,81,0,0.12630764893118168
2069,53.950000000000145,81,0,0.1261813412822505
2070,49.40000000000015,82,0,0.12605515994096825
2071,53.90000000000015,82,0,0.12592910478102728
2072,49.450000000000145,81,0,0.12580317567624627
2073,136.94999999999976,161,0,0.12567737250057
2074,303.3999999999994,162,1,0.12555169512806943
2075,49.30000000000014,84,0,0.12542614343294137
2076,303.49999999999943,160,1,0.12530071728950842
2077,55.450000000000145,81,0,0.12517541657221892
2078,47.900000000000134,82,0,0.1250502411556467
2079,124.89999999999971,162,0,0.12492519091449104
2080,122.29999999999977,154,0,0.12480026572357655
2081,47.950000000000145,81,0,0.12467546545785298
2082,58.450000000000145,81,0,0.12455078999239512
2083,52.45000000000013,81,0,0.12442623920240273
2084,303.19999999999965,166,1,0.12430181296320032
2085,129.29999999999973,134,0,0.12417751115023712
2086,49.450000000000145,81,0,0.12405333363908688
2087,49.450000000000145,81,0,0.1239292803054478
2088,52.35000000000015,83,0,0.12380535102514234
2089,127.64999999999971,137,0,0.1236815456741172
2090,43.450000000000145,81,0,0.12355786412844308
2091,40.450000000000145,81,0,0.12343430626431463
2092,49.450000000000145,81,0,0.12331087195805032
2093,44.90000000000015,82,0,0.12318756108609227
2094,56.90000000000015,82,0,0.12306437352500618
2095,43.450000000000145,81,0,0.12294130915148117
2096,49.450000000000145,81,0,0.12281836784232969
2097,313.5999999999993,198,1,0.12269554947448735
2098,120.19999999999969,136,0,0.12257285392501287
2099,40.450000000000145,81,0,0.12245028107108785
2100,307.99999999999943,160,1,0.12232783079001676
2101,304.99999999999943,160,1,0.12220550295922675
2102,50.95000000000013,81,0,0.12208329745626752
2103,43.400000000000134,82,0,0.12196121415881125
2104,305.0499999999994,159,1,0.12183925294465245
2105,43.450000000000145,81,0,0.1217174136917078
2106,53.45000000000017,91,0,0.12159569627801609
2107,301.94999999999936,191,1,0.12147410058173808
2108,50.600000000000165,88,0,0.12135262648115634
2109,49.450000000000145,81,0,0.12123127385467519
2110,50.60000000000015,88,0,0.12111004258082052
2111,47.950000000000145,81,0,0.1209889325382397
2112,46.35000000000015,83,0,0.12086794360570145
2113,47.80000000000015,84,0,0.12074707566209575
2114,126.29999999999968,134,0,0.12062632858643366
2115,43.45000000000013,81,0,0.12050570225784722
2116,40.40000000000015,82,0,0.12038519655558938
2117,47.950000000000145,81,0,0.12026481135903379
2118,126.79999999999971,154,0,0.12014454654767476
2119,127.69999999999972,136,0,0.12002440200112709
2120,138.44999999999965,161,0,0.11990437759912596
2121,38.950000000000145,81,0,0.11978447322152684
2122,303.5499999999995,159,1,0.11966468874830531
2123,46.450000000000145,81,0,0.11954502405955701
2124,303.5499999999994,159,1,0.11942547903549745
2125,129.1999999999997,136,0,0.11930605355646196
2126,41.950000000000145,81,0,0.11918674750290549
2127,306.59999999999945,158,1,0.11906756075540259
2128,46.450000000000145,81,0,0.11894849319464719
2129,52.450000000000145,81,0,0.11882954470145254
2130,52.250000000000156,85,0,0.11871071515675109
2131,44.950000000000145,81,0,0.11859200444159435
2132,49.450000000000145,81,0,0.11847341243715274
2133,127.59999999999972,138,0,0.1183549390247156
2134,53.95000000000013,81,0,0.11823658408569088
2135,52.450000000000145,81,0,0.11811834750160519
2136,50.95000000000013,81,0,0.11800022915410358
2137,47.85000000000015,83,0,0.11788222892494947
2138,135.6499999999997,157,0,0.11776434669602452
