episod,recompensa,pasi,succes
3790,31.100000000000435,358,0
3791,38.05000000000024,159,0
3792,21.600000000000406,398,0
3793,38.95000000000053,351,0
3794,28.650000000000432,317,0
3795,40.700000000000614,346,0
3796,34.75000000000044,345,0
3797,33.45000000000043,431,0
3798,34.100000000000634,388,0
3799,30.050000000000367,229,0
3800,36.600000000000406,248,0
3801,22.600000000000463,378,0
3802,37.100000000000634,388,0
3803,23.700000000000472,356,0
3804,23.90000000000049,382,0
3805,39.40000000000049,312,0
3806,39.950000000000514,391,0
3807,28.300000000000423,354,0
3808,34.80000000000041,344,0
3809,28.75000000000027,315,0
3810,31.350000000000563,323,0
3811,24.50000000000044,340,0
3812,27.80000000000051,394,0
3813,37.9500000000003,281,0
3814,32.30000000000044,274,0
3815,30.4500000000005,311,0
3816,28.700000000000415,316,0
3817,18.300000000000907,584,0
3818,30.80000000000028,364,0
3819,33.00000000000027,200,0
3820,27.600000000000236,278,0
3821,33.00000000000058,320,0
3822,26.55000000000021,329,0
3823,29.000000000000398,250,0
3824,32.7000000000005,386,0
3825,27.45000000000077,401,0
3826,28.500000000000398,350,0
3827,30.150000000000347,227,0
3828,25.35000000000035,353,0
3829,102.75000000000018,515,0
3830,38.70000000000064,326,0
3831,23.00000000000054,430,0
3832,28.75000000000034,315,0
3833,31.550000000000594,349,0
3834,28.850000000000406,313,0
3835,32.15000000000032,277,0
3836,32.2000000000004,246,0
3837,30.50000000000074,430,0
3838,25.700000000000415,346,0
3839,31.90000000000039,372,0
3840,26.60000000000055,358,0
3841,26.000000000000583,310,0
3842,26.15000000000066,397,0
3843,29.600000000000193,358,0
3844,28.20000000000016,326,0
3845,29.500000000000554,360,0
3846,25.500000000000526,320,0
3847,43.100000000000705,358,0
3848,25.950000000000173,431,0
3849,27.70000000000043,306,0
3850,27.650000000000787,427,0
3851,29.900000000000375,352,0
3852,47.40000000000046,272,0
3853,29.500000000000725,480,0
3854,24.95000000000043,361,0
3855,41.70000000000046,386,0
3856,32.90000000000042,322,0
3857,23.000000000000426,370,0
3858,25.200000000000443,356,0
3859,42.70000000000047,306,0
3860,38.45000000000074,361,0
3861,22.000000000000384,390,0
3862,33.60000000000048,248,0
3863,41.80000000000045,234,0
3864,28.450000000000486,351,0
3865,30.65000000000032,217,0
3866,35.600000000000605,388,0
3867,43.25000000000034,235,0
3868,20.250000000000867,425,0
3869,44.4500000000006,361,0
3870,32.40000000000033,272,0
3871,33.40000000000056,312,0
3872,41.60000000000049,238,0
3873,42.750000000000554,275,0
3874,29.00000000000027,250,0
3875,38.80000000000048,384,0
3876,32.15000000000042,277,0
3877,26.450000000000344,301,0
3878,37.250000000000355,295,0
3879,31.050000000000622,389,0
3880,30.5000000000002,220,0
3881,24.950000000000742,391,0
3882,22.55000000000038,379,0
3883,29.15000000000059,427,0
3884,27.550000000000537,429,0
3885,40.70000000000054,346,0
3886,29.500000000000384,240,0
3887,28.050000000000296,359,0
3888,29.30000000000024,274,0
3889,20.10000000000022,488,0
3890,35.30000000000069,364,0
3891,26.25000000000047,305,0
3892,36.550000000000566,309,0
3893,35.10000000000039,278,0
3894,34.25000000000044,235,0
3895,28.25000000000024,475,0
3896,31.600000000000747,348,0
3897,28.25000000000044,325,0
3898,36.10000000000045,438,0
3899,33.95000000000036,271,0
3900,34.200000000000344,206,0
3901,32.60000000000066,388,0
3902,25.050000000000523,329,0
3903,7.6000000000000725,678,0
3904,34.600000000000634,438,0
3905,32.50000000000034,270,0
3906,29.80000000000055,294,0
3907,29.75000000000054,355,0
3908,35.75000000000037,355,0
3909,33.35000000000029,283,0
3910,25.30000000000051,324,0
3911,33.650000000000276,307,0
3912,44.05000000000044,279,0
3913,35.75000000000058,355,0
3914,30.250000000000668,435,0
3915,35.80000000000042,324,0
3916,30.10000000000022,228,0
3917,33.200000000000514,316,0
3918,40.500000000000355,350,0
3919,41.85000000000046,353,0
3920,15.650000000000759,547,0
3921,33.25000000000027,315,0
3922,26.00000000000044,310,0
3923,39.700000000000486,276,0
3924,48.70000000000046,276,0
3925,47.40000000000026,272,0
3926,36.45000000000047,281,0
3927,38.60000000000058,328,0
3928,36.15000000000076,347,0
3929,23.100000000000463,398,0
3930,25.15000000000083,477,0
3931,26.750000000000398,295,0
3932,32.000000000000654,310,0
3933,31.95000000000053,311,0
3934,36.20000000000046,346,0
3935,32.950000000000344,231,0
3936,33.950000000000756,391,0
3937,30.850000000000406,273,0
3938,30.40000000000022,282,0
3939,33.05000000000048,319,0
3940,32.05000000000102,429,0
3941,31.400000000000304,202,0
3942,33.25000000000027,315,0
3943,33.10000000000039,318,0
3944,28.900000000000418,252,0
3945,25.00000000000047,420,0
3946,40.80000000000058,314,0
3947,35.30000000000042,274,0
3948,23.45000000000053,361,0
3949,25.300000000000594,444,0
3950,29.05000000000055,309,0
3951,29.000000000000284,250,0
3952,22.550000000000722,589,0
3953,27.15000000000029,287,0
3954,34.20000000000033,236,0
3955,23.250000000000753,425,0
3956,39.80000000000069,364,0
3957,26.300000000000594,394,0
3958,27.55000000000065,429,0
3959,28.200000000000358,266,0
3960,23.30000000000028,364,0
3961,34.05000000000038,359,0
3962,28.90000000000059,312,0
3963,35.65000000000063,357,0
3964,35.600000000000435,268,0
3965,36.00000000000033,230,0
3966,23.250000000000355,395,0
3967,35.85000000000058,293,0
3968,35.35000000000042,273,0
3969,22.15000000000049,387,0
3970,27.95000000000053,361,0
3971,34.20000000000037,236,0
3972,20.000000000000497,430,0
3973,28.70000000000043,316,0
3974,29.100000000000307,278,0
3975,24.300000000000722,434,0
3976,30.550000000000296,399,0
3977,29.400000000000276,242,0
3978,25.100000000000705,388,0
3979,25.20000000000057,356,0
3980,28.950000000000372,251,0
3981,34.300000000000495,354,0
3982,40.500000000000384,350,0
3983,31.35000000000049,383,0
3984,35.300000000000395,364,0
3985,37.350000000000634,353,0
3986,28.300000000000637,324,0
3987,30.300000000000452,284,0
3988,31.50000000000047,470,0
3989,37.85000000000049,343,0
3990,37.30000000000034,384,0
3991,21.950000000000642,481,0
3992,32.850000000000335,203,0
3993,38.4500000000006,421,0
3994,35.85000000000035,233,0
3995,27.700000000000415,366,0
3996,35.80000000000055,354,0
3997,36.45000000000046,281,0
3998,46.00000000000044,270,0
3999,43.150000000000404,237,0
4000,25.400000000000446,322,0
4001,39.70000000000054,306,0
4002,35.950000000000315,351,0
4003,36.90000000000035,242,0
4004,28.100000000000676,388,0
4005,37.90000000000052,312,0
4006,36.90000000000033,362,0
4007,24.150000000000603,437,0
4008,31.250000000000313,205,0
4009,25.200000000000358,326,0
4010,30.600000000000506,308,0
4011,40.75000000000057,315,0
4012,27.500000000000398,280,0
4013,31.950000000000514,311,0
4014,28.600000000000406,318,0
4015,32.850000000000264,323,0
4016,31.650000000000873,467,0
4017,25.300000000000182,444,0
4018,43.500000000000526,350,0
4019,27.150000000000574,347,0
4020,24.050000000000225,349,0
4021,29.800000000000395,234,0
4022,34.40000000000062,352,0
4023,29.300000000000296,244,0
4024,37.600000000000435,348,0
4025,34.10000000000079,388,0
4026,27.300000000000367,434,0
4027,32.10000000000042,308,0
4028,26.900000000000688,382,0
4029,41.700000000000344,236,0
4030,28.4500000000003,321,0
4031,46.2500000000004,235,0
4032,31.750000000000455,315,0
4033,36.50000000000061,280,0
4034,23.55000000000061,479,0
4035,37.550000000000466,319,0
4036,31.45000000000087,501,0
4037,40.55000000000052,349,0
4038,25.250000000000398,445,0
4039,32.15000000000042,307,0
4040,28.750000000000426,315,0
4041,21.600000000000563,398,0
4042,40.00000000000031,240,0
4043,26.40000000000073,392,0
4044,28.300000000000523,324,0
4045,33.500000000000426,310,0
4046,33.100000000000634,348,0
4047,33.10000000000058,318,0
4048,15.700000000000543,546,0
4049,38.65000000000046,237,0
4050,32.750000000000384,235,0
4051,30.85000000000032,213,0
4052,23.100000000000065,368,0
4053,37.850000000000335,193,0
4054,26.350000000000563,303,0
4055,47.45000000000047,241,0
4056,30.200000000000415,226,0
4057,24.900000000000517,392,0
4058,24.100000000000435,348,0
4059,26.750000000000554,355,0
4060,33.15000000000035,347,0
4061,28.850000000000307,253,0
4062,29.60000000000042,238,0
4063,35.10000000000029,278,0
4064,47.70000000000039,236,0
4065,38.15000000000033,277,0
4066,17.80000000000041,474,0
4067,31.25000000000061,355,0
4068,24.90000000000039,332,0
4069,35.650000000000276,237,0
4070,40.600000000000634,348,0
4071,29.75000000000034,355,0
4072,41.10000000000035,278,0
4073,33.30000000000045,314,0
4074,26.450000000000514,391,0
4075,35.60000000000049,238,0
4076,26.60000000000049,358,0
4077,29.10000000000028,278,0
4078,30.750000000000483,275,0
4079,47.75000000000037,235,0
4080,37.650000000000404,317,0
4081,28.300000000000367,264,0
4082,42.85000000000046,393,0
4083,29.90000000000009,232,0
4084,30.30000000000028,314,0
4085,36.300000000000296,314,0
4086,36.750000000000426,275,0
4087,30.250000000000313,225,0
4088,46.30000000000034,234,0
4089,35.150000000000546,307,0
4090,29.05000000000031,249,0
4091,29.850000000000378,353,0
4092,43.9000000000005,312,0
4093,26.450000000000387,301,0
4094,39.550000000000395,309,0
4095,42.100000000000364,348,0
4096,34.200000000000415,476,0
4097,35.550000000000594,389,0
4098,38.00000000000033,310,0
4099,35.400000000000404,332,0
4100,37.70000000000036,316,0
4101,33.30000000000058,284,0
4102,28.350000000000662,353,0
4103,26.100000000000477,308,0
4104,31.300000000000622,354,0
4105,26.70000000000053,296,0
4106,29.60000000000025,238,0
4107,27.65000000000026,427,0
4108,26.70000000000053,356,0
4109,42.15000000000036,347,0
4110,32.55000000000055,269,0
4111,40.85000000000042,283,0
4112,33.80000000000072,424,0
4113,31.600000000000506,348,0
4114,19.20000000000084,476,0
4115,34.70000000000026,316,0
4116,31.40000000000059,352,0
4117,30.350000000000406,313,0
4118,23.100000000000435,428,0
4119,26.45000000000043,301,0
4120,37.650000000000645,347,0
4121,34.800000000000395,314,0
4122,22.05000000000095,539,0
4123,41.25000000000037,275,0
4124,32.30000000000034,274,0
4125,33.95000000000074,391,0
4126,34.7000000000006,436,0
4127,25.10000000000045,388,0
4128,43.000000000000824,360,0
4129,33.90000000000049,242,0
4130,39.20000000000037,466,0
4131,19.100000000000847,448,0
4132,25.150000000000247,357,0
4133,19.500000000000313,470,0
4134,32.40000000000042,362,0
4135,22.650000000000276,377,0
4136,45.90000000000049,272,0
4137,22.100000000000108,388,0
4138,28.85000000000045,343,0
4139,26.25000000000051,305,0
4140,27.950000000000145,271,0
4141,22.90000000000036,402,0
4142,39.60000000000048,248,0
4143,27.20000000000026,286,0
4144,29.40000000000046,392,0
4145,36.000000000000654,320,0
4146,16.900000000000347,672,0
4147,42.50000000000048,280,0
4148,42.1500000000005,287,0
4149,44.95000000000043,231,0
4150,25.550000000000395,319,0
4151,24.400000000000418,342,0
4152,33.25000000000047,315,0
4153,21.450000000000628,431,0
4154,28.10000000000032,268,0
4155,27.100000000000264,288,0
4156,33.45000000000039,281,0
4157,23.900000000000617,352,0
4158,33.65000000000046,307,0
4159,27.500000000000682,310,0
4160,46.150000000000475,267,0
4161,32.100000000000634,308,0
4162,31.55000000000051,319,0
4163,34.65000000000053,287,0
4164,32.10000000000042,308,0
4165,19.400000000000645,502,0
4166,32.250000000000355,275,0
4167,33.65000000000062,397,0
4168,34.050000000000566,359,0
4169,22.700000000000472,376,0
4170,36.05000000000081,349,0
4171,30.25000000000054,315,0
4172,31.300000000000296,204,0
4173,33.450000000000244,401,0
4174,36.9500000000004,271,0
4175,28.30000000000065,354,0
4176,37.10000000000046,268,0
4177,26.700000000000173,296,0
4178,22.700000000000344,376,0
4179,28.450000000000344,261,0
4180,27.300000000000537,314,0
4181,36.65000000000052,307,0
4182,36.700000000000315,276,0
4183,31.650000000000432,317,0
4184,43.5000000000005,320,0
4185,29.250000000000455,245,0
4186,27.350000000000577,313,0
4187,18.300000000001077,464,0
4188,25.150000000000347,327,0
4189,38.9000000000005,292,0
4190,30.10000000000042,228,0
4191,28.45000000000043,321,0
4192,41.15000000000036,247,0
4193,33.700000000000344,246,0
4194,39.70000000000043,276,0
4195,30.20000000000053,316,0
4196,14.350000000000207,663,0
4197,40.600000000000605,318,0
4198,35.300000000000324,304,0
4199,25.300000000000253,354,0
4200,29.500000000000426,240,0
4201,39.65000000000032,277,0
4202,24.250000000000412,345,0
4203,28.700000000000387,316,0
4204,33.40000000000043,312,0
4205,32.65000000000036,237,0
4206,37.300000000000736,384,0
4207,29.95000000000053,351,0
4208,33.2000000000003,316,0
4209,36.20000000000043,316,0
4210,32.30000000000045,274,0
4211,30.950000000000244,241,0
4212,25.100000000000534,328,0
4213,27.05000000000051,349,0
4214,30.00000000000057,350,0
4215,32.75000000000058,385,0
4216,38.05000000000072,429,0
4217,32.45000000000064,361,0
4218,29.500000000000426,240,0
4219,26.900000000000404,322,0
4220,28.65000000000046,377,0
4221,39.75000000000027,275,0
4222,27.60000000000069,398,0
4223,45.25000000000054,315,0
4224,34.650000000000304,287,0
4225,37.65000000000062,317,0
4226,31.50000000000047,350,0
4227,33.500000000000554,310,0
4228,33.150000000000446,317,0
4229,33.950000000000486,361,0
4230,31.10000000000045,358,0
4231,36.80000000000027,274,0
4232,41.500000000000355,240,0
4233,26.300000000000296,364,0
4234,33.650000000000574,277,0
4235,26.200000000000287,306,0
4236,34.75000000000037,345,0
4237,40.55000000000044,319,0
4238,36.60000000000045,308,0
4239,28.800000000000594,344,0
4240,28.80000000000021,284,0
4241,41.45000000000047,271,0
4242,30.050000000000352,229,0
4243,25.10000000000052,388,0
4244,29.150000000000546,307,0
4245,31.45000000000053,351,0
4246,33.2500000000004,195,0
4247,23.90000000000059,352,0
4248,37.85000000000065,463,0
4249,30.750000000000497,395,0
4250,38.65000000000029,237,0
4251,39.45000000000053,311,0
4252,34.350000000000634,353,0
4253,28.200000000000514,266,0
4254,35.20000000000044,276,0
4255,32.200000000000614,396,0
4256,26.60000000000059,388,0
4257,32.95000000000077,351,0
4258,29.75000000000037,235,0
4259,36.65000000000042,307,0
4260,41.0000000000005,280,0
4261,30.40000000000046,312,0
4262,33.200000000000216,316,0
4263,31.150000000000304,207,0
4264,31.90000000000036,282,0
4265,43.300000000000395,234,0
4266,31.750000000000384,315,0
4267,35.750000000000426,325,0
4268,39.200000000000415,316,0
4269,30.400000000000446,432,0
4270,31.850000000000293,283,0
4271,31.250000000000497,325,0
4272,40.15000000000042,447,0
4273,32.000000000000696,310,0
4274,27.000000000000256,290,0
4275,27.150000000000475,287,0
4276,41.650000000000475,267,0
4277,24.600000000000392,338,0
4278,38.80000000000037,354,0
4279,28.300000000000367,264,0
4280,37.15000000000036,357,0
4281,28.150000000000972,507,0
4282,28.600000000000506,348,0
4283,37.25000000000033,325,0
4284,35.55000000000037,239,0
4285,41.85000000000046,353,0
4286,28.650000000000347,287,0
4287,27.650000000000546,277,0
4288,29.40000000000049,392,0
4289,32.45000000000047,271,0
4290,30.40000000000022,222,0
4291,26.300000000000452,304,0
4292,104.94999999999943,471,0
4293,31.55000000000048,349,0
4294,25.30000000000058,354,0
4295,33.05000000000031,319,0
4296,26.750000000000455,295,0
4297,43.900000000000446,282,0
4298,27.950000000000387,271,0
4299,24.40000000000076,462,0
4300,31.050000000000793,419,0
4301,24.300000000000395,344,0
4302,29.400000000000617,362,0
4303,31.650000000000432,317,0
4304,30.550000000000395,219,0
4305,33.75000000000041,275,0
4306,28.85000000000032,253,0
4307,33.55000000000052,369,0
4308,23.7000000000003,356,0
4309,22.700000000000628,436,0
4310,21.750000000000526,395,0
4311,18.350000000000605,463,0
4312,38.95000000000044,321,0
4313,23.25000000000061,425,0
4314,37.30000000000037,354,0
4315,24.250000000000526,345,0
4316,46.20000000000037,206,0
4317,36.30000000000041,314,0
4318,41.25000000000034,245,0
4319,18.00000000000024,470,0
4320,30.4500000000005,281,0
4321,34.15000000000035,237,0
4322,31.550000000000622,289,0
4323,16.650000000000745,557,0
4324,21.950000000000216,391,0
4325,44.95000000000053,351,0
4326,26.85000000000062,353,0
4327,31.15000000000053,357,0
4328,28.45000000000043,351,0
4329,23.75000000000037,355,0
4330,27.40000000000046,312,0
4331,34.150000000000745,507,0
4332,34.75000000000058,345,0
4333,40.150000000000475,237,0
4334,34.850000000000335,313,0
4335,30.95000000000033,241,0
4336,29.050000000000253,309,0
4337,35.500000000000284,240,0
4338,27.000000000000753,350,0
4339,42.10000000000046,318,0
4340,26.400000000000603,392,0
4341,40.850000000000534,313,0
4342,43.5000000000006,350,0
4343,21.550000000000736,399,0
4344,22.900000000000233,372,0
4345,34.05000000000044,389,0
4346,34.25000000000031,355,0
4347,40.2000000000006,386,0
4348,27.750000000000625,395,0
4349,25.200000000000358,326,0
4350,30.050000000000225,229,0
4351,30.450000000000472,311,0
4352,28.150000000000375,477,0
4353,24.90000000000046,422,0
4354,46.95000000000056,311,0
4355,29.950000000000273,231,0
4356,40.200000000000344,236,0
4357,41.50000000000054,270,0
4358,30.450000000000784,431,0
4359,23.10000000000079,398,0
4360,30.050000000000395,319,0
4361,33.55000000000027,279,0
4362,27.25000000000034,315,0
4363,45.20000000000044,346,0
4364,26.35000000000045,303,0
4365,50.50000000000037,240,0
4366,42.30000000000038,314,0
4367,15.050000000000836,559,0
4368,40.000000000000455,390,0
4369,26.750000000000398,385,0
4370,23.000000000000355,520,0
4371,28.800000000000324,254,0
4372,29.85000000000028,323,0
4373,29.950000000000344,381,0
4374,38.75000000000047,235,0
4375,30.400000000000404,312,0
4376,22.600000000000605,498,0
4377,35.85000000000066,353,0
4378,35.50000000000048,390,0
4379,24.150000000000247,347,0
4380,35.70000000000064,386,0
4381,40.75000000000048,315,0
4382,33.95000000000044,271,0
4383,23.750000000000625,355,0
4384,35.350000000000506,393,0
4385,22.25000000000044,475,0
4386,39.90000000000035,242,0
4387,32.50000000000037,240,0
4388,37.35000000000042,323,0
4389,40.650000000000546,317,0
4390,32.25000000000061,395,0
4391,27.45000000000043,311,0
4392,34.2500000000002,385,0
4393,27.200000000000557,346,0
4394,34.85000000000039,313,0
4395,26.950000000000486,351,0
4396,33.55000000000052,279,0
4397,33.90000000000036,242,0
4398,39.05000000000034,349,0
4399,41.20000000000044,276,0
4400,37.350000000000676,353,0
4401,25.550000000000423,439,0
4402,27.35000000000025,283,0
4403,34.95000000000046,281,0
4404,26.65000000000056,417,0
4405,31.650000000000276,197,0
4406,35.0000000000006,430,0
4407,26.300000000000168,304,0
4408,27.800000000000793,424,0
4409,29.000000000000526,280,0
4410,29.75000000000057,355,0
4411,23.250000000000355,365,0
4412,49.00000000000051,240,0
4413,24.250000000000412,435,0
4414,39.90000000000035,272,0
4415,43.800000000000566,314,0
4416,41.15000000000033,367,0
4417,40.20000000000036,236,0
4418,30.400000000000404,222,0
4419,24.700000000000244,336,0
4420,34.10000000000065,358,0
4421,30.400000000000944,462,0
4422,29.400000000000432,392,0
4423,36.65000000000019,247,0
4424,27.05000000000051,319,0
4425,36.90000000000033,242,0
4426,28.650000000000432,257,0
4427,43.65000000000052,347,0
4428,30.400000000000418,312,0
4429,25.50000000000037,350,0
4430,29.90000000000049,352,0
4431,30.650000000000375,217,0
4432,36.600000000000605,308,0
4433,32.300000000000395,274,0
4434,37.50000000000078,440,0
4435,24.05000000000028,349,0
4436,30.70000000000033,216,0
4437,28.300000000000566,324,0
4438,23.30000000000031,364,0
4439,35.400000000000404,272,0
4440,21.450000000000955,551,0
4441,37.700000000000344,346,0
4442,36.15000000000059,407,0
4443,39.00000000000031,290,0
4444,26.600000000000435,298,0
4445,29.60000000000032,388,0
4446,22.10000000000035,388,0
4447,32.15000000000059,337,0
4448,34.75000000000058,315,0
4449,25.55000000000051,319,0
4450,28.600000000000335,258,0
4451,26.950000000000287,291,0
4452,49.150000000000475,237,0
4453,27.00000000000057,290,0
4454,38.95000000000036,321,0
4455,34.50000000000027,200,0
4456,48.85000000000029,273,0
4457,23.05000000000028,369,0
4458,24.450000000000557,341,0
4459,25.30000000000041,324,0
4460,29.550000000000267,239,0
4461,20.200000000000443,516,0
4462,31.400000000000503,352,0
4463,38.65000000000033,387,0
4464,26.700000000000287,386,0
4465,30.7000000000004,276,0
4466,29.850000000000534,353,0
4467,37.50000000000034,200,0
4468,39.80000000000037,304,0
4469,21.950000000000358,391,0
4470,23.750000000000185,355,0
4471,26.000000000000526,310,0
4472,29.550000000000395,389,0
4473,34.30000000000031,234,0
4474,33.300000000000395,344,0
4475,26.900000000000333,352,0
4476,36.15000000000056,317,0
4477,30.000000000000682,320,0
4478,33.250000000000554,315,0
4479,35.500000000000526,240,0
4480,20.40000000000026,422,0
4481,35.90000000000052,382,0
4482,39.45000000000043,281,0
4483,38.75000000000054,355,0
4484,28.80000000000058,314,0
4485,30.550000000000537,309,0
4486,39.20000000000056,316,0
4487,26.650000000000418,297,0
4488,22.300000000000225,384,0
4489,25.30000000000021,324,0
4490,25.35000000000069,383,0
4491,43.650000000000645,317,0
4492,34.35000000000042,323,0
4493,37.50000000000034,320,0
4494,31.35000000000059,383,0
4495,37.40000000000032,232,0
4496,32.150000000000446,277,0
4497,43.050000000000836,389,0
4498,24.950000000000372,331,0
4499,30.750000000000455,245,0
4500,30.850000000000307,213,0
4501,39.900000000000816,422,0
4502,27.650000000000517,427,0
4503,30.300000000000566,314,0
4504,34.05000000000075,359,0
4505,36.350000000000335,253,0
4506,33.05000000000045,349,0
4507,37.200000000000415,236,0
4508,30.75000000000037,245,0
4509,24.600000000000236,398,0
4510,38.45000000000067,391,0
4511,40.15000000000043,237,0
4512,29.700000000000557,356,0
4513,26.500000000000327,300,0
4514,28.850000000000335,253,0
4515,28.35000000000045,383,0
4516,37.65000000000036,407,0
4517,22.100000000000207,508,0
4518,28.100000000000378,268,0
4519,31.00000000000034,210,0
4520,37.60000000000052,318,0
4521,28.850000000000435,313,0
4522,34.60000000000049,258,0
4523,32.50000000000034,240,0
4524,24.800000000000196,514,0
4525,27.650000000000617,307,0
4526,96.64999999999968,637,0
4527,36.300000000000466,314,0
4528,31.100000000000364,388,0
4529,32.35000000000045,273,0
4530,41.55000000000048,239,0
4531,25.250000000000398,475,0
4532,30.150000000000432,317,0
4533,31.100000000000335,238,0
4534,36.850000000000364,243,0
4535,33.50000000000051,280,0
4536,38.300000000000296,274,0
4537,36.750000000000625,395,0
4538,28.55000000000041,349,0
4539,22.500000000000497,470,0
4540,43.0000000000005,390,0
4541,41.000000000000654,430,0
4542,39.550000000000466,279,0
4543,36.75000000000075,395,0
4544,25.350000000000293,383,0
4545,39.95000000000047,241,0
4546,29.150000000000475,277,0
4547,30.750000000000185,275,0
4548,26.45000000000053,301,0
4549,36.4500000000004,251,0
4550,45.80000000000038,274,0
4551,23.350000000000193,363,0
4552,34.40000000000049,232,0
4553,27.35000000000059,313,0
4554,29.300000000000352,274,0
4555,34.10000000000035,238,0
4556,34.35000000000066,353,0
4557,24.05000000000055,349,0
4558,36.05000000000021,199,0
4559,33.30000000000027,314,0
4560,42.20000000000037,196,0
4561,23.95000000000043,381,0
4562,38.0000000000005,310,0
4563,48.90000000000046,272,0
4564,30.150000000000432,317,0
4565,43.50000000000044,320,0
4566,43.30000000000045,354,0
4567,16.90000000000036,582,0
4568,25.300000000000523,354,0
4569,20.25000000000027,425,0
4570,34.30000000000042,354,0
4571,27.850000000000534,423,0
4572,38.750000000000725,355,0
4573,23.150000000000247,367,0
4574,31.100000000000477,268,0
4575,29.650000000000247,237,0
4576,35.20000000000054,276,0
4577,42.75000000000054,275,0
4578,26.000000000000696,460,0
4579,20.50000000000061,540,0
4580,26.25000000000061,395,0
4581,42.05000000000054,349,0
4582,38.150000000000375,277,0
4583,43.65000000000063,317,0
4584,33.35000000000029,313,0
4585,26.950000000000514,351,0
4586,25.150000000000546,327,0
4587,30.15000000000039,467,0
4588,33.45000000000043,311,0
4589,28.200000000000514,356,0
4590,25.950000000000472,311,0
4591,26.5000000000003,300,0
4592,34.75000000000067,345,0
4593,24.850000000000577,333,0
4594,29.350000000000463,423,0
4595,28.400000000000517,322,0
4596,36.2000000000006,346,0
4597,26.100000000000477,308,0
4598,28.20000000000043,386,0
4599,37.70000000000029,196,0
4600,21.100000000000236,408,0
4601,28.25000000000047,385,0
4602,32.35000000000046,273,0
4603,26.25000000000051,395,0
4604,44.45000000000044,271,0
4605,23.10000000000035,398,0
4606,32.15000000000036,307,0
4607,23.50000000000051,480,0
4608,27.75000000000044,395,0
4609,23.000000000000227,370,0
4610,40.950000000000315,281,0
4611,40.75000000000075,435,0
4612,31.300000000000807,354,0
4613,30.850000000000875,423,0
4614,32.150000000000276,277,0
4615,32.9500000000005,321,0
4616,28.9500000000006,431,0
4617,34.25000000000067,355,0
4618,27.35000000000062,313,0
4619,25.500000000000526,350,0
4620,28.95000000000043,251,0
4621,25.65000000000036,317,0
4622,39.55000000000038,309,0
4623,22.650000000000375,377,0
4624,39.45000000000057,371,0
4625,41.25000000000031,275,0
4626,27.200000000000358,316,0
4627,31.90000000000032,192,0
4628,35.200000000000486,276,0
4629,27.450000000000244,281,0
4630,42.65000000000036,277,0
4631,29.000000000000284,250,0
4632,26.700000000000202,356,0
4633,32.150000000000304,277,0
4634,38.15000000000059,307,0
4635,34.65000000000043,317,0
4636,33.600000000000435,368,0
4637,109.14999999999996,477,0
4638,95.45000000000026,721,0
4639,30.05000000000028,229,0
4640,44.100000000000364,308,0
4641,31.300000000000452,384,0
4642,30.200000000000557,346,0
4643,30.550000000000253,219,0
4644,104.89999999999968,472,0
4645,45.600000000000506,278,0
4646,45.00000000000068,320,0
4647,29.350000000000307,243,0
4648,34.55000000000038,229,0
4649,24.50000000000071,340,0
4650,31.500000000000696,350,0
4651,30.75000000000047,275,0
4652,35.80000000000048,354,0
4653,39.20000000000037,346,0
4654,24.450000000000344,431,0
4655,28.750000000000355,315,0
4656,36.2500000000006,315,0
4657,41.0000000000005,310,0
4658,23.100000000000392,368,0
4659,39.950000000000315,271,0
4660,25.450000000000344,351,0
4661,33.80000000000054,484,0
4662,26.100000000000477,308,0
4663,25.500000000000554,350,0
4664,36.400000000000574,312,0
4665,28.400000000000347,262,0
4666,23.200000000000514,366,0
4667,46.600000000000506,318,0
4668,42.250000000000384,315,0
4669,34.60000000000049,288,0
4670,26.750000000000483,505,0
4671,32.15000000000025,367,0
4672,27.750000000000654,425,0
4673,34.6500000000006,347,0
4674,29.50000000000074,360,0
4675,25.950000000000514,311,0
4676,41.20000000000046,276,0
4677,30.900000000000333,392,0
4678,35.20000000000054,276,0
4679,32.10000000000048,278,0
4680,31.800000000000338,284,0
4681,41.05000000000028,309,0
4682,35.0000000000006,310,0
4683,25.35000000000062,473,0
4684,27.150000000000375,317,0
4685,26.250000000000455,425,0
4686,34.000000000000284,240,0
4687,33.700000000000486,276,0
4688,21.900000000000432,422,0
4689,36.100000000000406,348,0
4690,37.950000000000514,311,0
4691,28.70000000000033,256,0
4692,32.90000000000025,202,0
4693,29.90000000000046,322,0
4694,35.45000000000044,241,0
4695,39.00000000000047,290,0
4696,28.500000000000597,320,0
4697,35.85000000000058,293,0
4698,37.450000000000756,351,0
4699,102.00000000000044,590,0
4700,30.550000000000438,279,0
4701,27.60000000000045,368,0
4702,33.300000000000296,284,0
4703,25.050000000000423,359,0
4704,29.500000000000526,270,0
4705,27.05000000000065,349,0
4706,21.800000000000466,424,0
4707,45.350000000000506,313,0
4708,31.650000000000617,467,0
4709,42.20000000000044,316,0
4710,31.50000000000027,200,0
4711,27.400000000000276,282,0
4712,19.85000000000079,433,0
4713,37.75000000000051,345,0
4714,26.600000000000705,478,0
4715,39.750000000000526,275,0
4716,28.600000000000506,258,0
4717,17.650000000000233,507,0
4718,39.90000000000042,272,0
4719,40.60000000000056,348,0
4720,39.85000000000049,273,0
4721,31.800000000000438,314,0
